,EnergyPt,ImgClass,TestImg,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,PSNR_gaussian_bayes,SSIM_gaussian_bayes,PSNR_snp_bayes,SSIM_snp_bayes,PSNR_gaussian_visu,SSIM_gaussian_visu,PSNR_snp_visu,SSIM_snp_visu
21,0.9577489866698997,mf,tank2.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,6,27.66744426305702,0.7127676396899956,18.340770418406688,0.3810452116915121,25.6715780491579,0.5330168857591817,21.349370553147857,0.3390075695405297
22,0.9577489866698997,mf,tank2.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,7,27.66779860679129,0.712581127001697,18.341447331818177,0.38098389096529733,25.495879118811207,0.5216328120656655,21.318744651825146,0.3324514016276228
23,0.9577489866698997,mf,tank2.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,8,27.668258193603418,0.7125896699771631,18.341503251452846,0.3809552941411969,25.388022158961967,0.5188210433916527,21.280697995279624,0.32892715616636486
24,0.9598152135967836,mf,barbara.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,1,26.649411422559986,0.7208949793684716,17.807205794696827,0.4422477012692553,27.071133606766185,0.726045497465674,18.405133436821515,0.44982489704441436
25,0.9598152135967836,mf,barbara.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,2,27.22654484104817,0.7635278550482321,17.821494807107925,0.44223210993975315,27.298398880187875,0.7662396855042802,18.805227155173306,0.44340559544900543
26,0.9598152135967836,mf,barbara.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,3,27.47173476016391,0.7852369493278417,17.82952206530065,0.44227034367120033,27.22788833855744,0.7856173967756122,19.05624790509293,0.4373203996311602
27,0.9598152135967836,mf,barbara.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,4,27.5763403588588,0.7957222419818101,17.83390190295075,0.4423324603814506,27.131811568609777,0.7949291612464342,19.198885008333452,0.4347940238618247
28,0.9598152135967836,mf,barbara.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,5,27.614312712794625,0.7991189802532126,17.835593507795213,0.44234553281879996,27.038138617211743,0.796129636607602,19.26502558548797,0.4322298630707352
29,0.9598152135967836,mf,barbara.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,6,27.62181715164932,0.799765856006597,17.835954504030166,0.44233792249121395,26.931539888009436,0.7931794364624211,19.27482108873441,0.4297442337900488
30,0.9598152135967836,mf,barbara.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,7,27.623494180462373,0.7999223197880228,17.836013187745746,0.4423339092380885,26.85966944344271,0.7920668211072973,19.268209868836365,0.4285653658922188
31,0.9598152135967836,mf,barbara.bmp,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,8,27.623696334913724,0.799959071365031,17.836010170816067,0.4423320862010889,26.81401877748433,0.7921314605296382,19.258617598682083,0.42810801485040184
32,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,25.23668077452401,0.6466302685956752,18.195349562005752,0.38332012399611537,25.36943901760872,0.6530977976260041,18.722910310259135,0.37668620820228266
33,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,25.737064726775564,0.6581463612436279,18.212418617163802,0.3814877524165046,25.146094226788822,0.6121750804520927,18.834783767555134,0.335308183687549
34,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,26.017573156533697,0.6687249132748122,18.217021570062954,0.3808727993537477,25.1494379700401,0.5975052602337446,18.83079555318873,0.3013528569443283
35,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,26.118771617773376,0.6722227674928211,18.21827205032932,0.38063331865314504,25.20672870673955,0.5952243597677133,18.806072382139686,0.2775903157825285
36,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,26.14959041109649,0.6730173593652229,18.218645122976156,0.38054251676831174,25.30268746391468,0.5989106841926015,18.805702745125256,0.2663722279451214
37,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,26.15708926650733,0.6731106824521018,18.21867580696687,0.380509137888117,25.379435866265375,0.6014973372980461,18.802599597226497,0.26107409171156337
38,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",7,26.158901620954367,0.673111074426011,18.21868581077583,0.38049945419622155,25.462959028118902,0.6032523834659141,18.81051653046535,0.25922452548605174
39,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",8,26.159007284960776,0.6730997336733738,18.218682756768352,0.3804966252874169,25.480548283519195,0.6036001307637946,18.80642184950894,0.25820035124999763
40,0.9598152135967836,mf,barbara.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,24.65800409116785,0.6425387452017028,17.843473368940714,0.4437702831569636,25.279766864593498,0.6602108807385629,18.12973082470497,0.4294390603317961
41,0.9598152135967836,mf,barbara.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,24.903412016105268,0.6642069266513504,17.8514994657817,0.44332625709275986,24.867318487996286,0.6606031304423504,18.129824930409754,0.40097563783584605
42,0.9598152135967836,mf,barbara.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,25.08061042788801,0.6758816077193146,17.85359769987279,0.44318422950023,24.936616137275895,0.6759520328431243,18.148407752833958,0.38728423144096547
