,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,TestImg,PSNR_gaussian_bayes,SSIM_gaussian_bayes,PSNR_snp_bayes,SSIM_snp_bayes,PSNR_gaussian_visu,SSIM_gaussian_visu,PSNR_snp_visu,SSIM_snp_visu
11,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,goldhill.bmp,24.956730383096854,0.5646923271559905,17.403876685094307,0.3621057542811364,23.970349192235084,0.5118064454801644,18.23550138063637,0.2657012000868553
12,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,lenna.bmp,24.568153781017273,0.5538375458627536,17.065507218812368,0.33836208893382885,23.86871947644892,0.5561334975160633,17.868071266251434,0.28238971327502344
13,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,man.bmp,26.14071748659788,0.5952552290734406,17.884786317812203,0.3746071037834089,24.47116671495079,0.5239549291039837,18.630463585409945,0.27355481858215586
14,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,pepper.bmp,25.127312469983675,0.5494529058459227,17.3999993898725,0.3361112049523115,24.325766237468667,0.5613300710677549,18.270525685789252,0.2928845249553451
15,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,Rainier.bmp,25.99642783962073,0.6015986788477241,17.988860718281792,0.3950581448550432,26.586332888473887,0.6344526420293292,18.380192186175748,0.3731115399365586
16,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,sailboat.bmp,24.416461910837292,0.5996593440956259,17.45051219272234,0.42156033425340395,22.003363266285028,0.5282623643885775,17.864596122396975,0.31948988703525877
17,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,Sun.bmp,27.581882795341066,0.47427244331341517,17.79316803610132,0.25961527187666217,28.28002511703483,0.5101579055496137,18.162583862466676,0.24539409824429173
18,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,Sunrise.bmp,27.500787354280224,0.45029707353399434,17.58935700730442,0.26298155355949265,28.215346061505706,0.5135155800508688,18.63030080592058,0.21824340370910703
19,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,tank.bmp,24.759206338993035,0.5124236905176065,17.74633357171535,0.30619311587848436,24.063328936020095,0.4517731600475928,19.08444698695924,0.21015327807898998
20,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,tank2.bmp,24.587966059512215,0.5943114697141899,18.161666842692053,0.3750317235165719,22.640715822175025,0.3979847029598867,19.24553833331324,0.22254445995335134
