,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,TestImg,SSIM_gaussian_bayes,SSIM_gaussian_visu
384,Q0_IN_13_C2_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,ZeldaColor.bmp,0.6511186056188678,0.8569991653892278
385,Q0_IN_13_C2_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,Zoneplate.png,0.4760710250514047,0.5544123192965236
386,Q0_IN_13_C2_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,Zoneplate.png,0.5154454187270249,0.7022068409068731
387,Q0_IN_13_C2_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,Zoneplate.png,0.5313610973192938,0.8013529862107198
388,Q0_IN_13_C2_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,Zoneplate.png,0.5341924282127729,0.8614739569155759
389,Q0_IN_13_C2_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,Zoneplate.png,0.5359192278239979,0.8972454578297677
390,Q0_IN_13_C2_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,Zoneplate.png,0.5359963963006745,0.9083280379771234
391,Q0_IN_13_C2_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,Zoneplate.png,0.5360498665717629,0.9149660797857619
392,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,airplane.bmp,0.6937920285172792,0.7268705979541363
393,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,airplane.bmp,0.7096610144797564,0.7784994581715952
394,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,airplane.bmp,0.7115734004631367,0.8060097780676998
395,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,airplane.bmp,0.7117523402190705,0.8125615167751876
396,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,airplane.bmp,0.7117740257861713,0.8095828461724289
397,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,airplane.bmp,0.7117750876158258,0.8066968897329733
398,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,airplane.bmp,0.7117737994945522,0.8049753055197741
399,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,baboon.bmp,0.8275460343797814,0.7624648694521823
400,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,baboon.bmp,0.8266531963929211,0.6647022938138164
401,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,baboon.bmp,0.8263639700905295,0.607078017059545
402,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,baboon.bmp,0.826323928799492,0.5801128876764463
403,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,baboon.bmp,0.8263699773142628,0.5673306480346354
404,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,baboon.bmp,0.8263648081921445,0.5621546100528517
405,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,baboon.bmp,0.8263662717562832,0.5599450063759247
406,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,barbara.bmp,0.7691916603029568,0.7588077783461803
407,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,barbara.bmp,0.7770123089924995,0.740793825003488
408,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,barbara.bmp,0.7779690283341444,0.7357415070460877
409,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,barbara.bmp,0.7780917267015496,0.7332000728261746
410,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,barbara.bmp,0.7780956534378795,0.7276908594200381
411,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,barbara.bmp,0.7780950569187888,0.723459229705908
412,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,barbara.bmp,0.7780932847911071,0.7216996448718167
413,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,boats.bmp,0.712313915330625,0.7356754176080618
414,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,boats.bmp,0.7271454749517656,0.7706087588259414
415,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,boats.bmp,0.7288713494948609,0.785934927885943
416,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,boats.bmp,0.7290332056698794,0.7878516356827834
417,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,boats.bmp,0.7290534000817392,0.7841568609879349
418,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,boats.bmp,0.7290526528100072,0.7801394056676493
419,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,boats.bmp,0.7290522218652137,0.778566881020104
420,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,BoatsColor.bmp,0.7157879405202245,0.7466323273672099
421,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,BoatsColor.bmp,0.7285131829582514,0.7842384662937112
422,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,BoatsColor.bmp,0.7296685744260679,0.7964538353786258
423,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,BoatsColor.bmp,0.7297895815775521,0.7942697016360784
424,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,BoatsColor.bmp,0.7293643118052208,0.7880871652464587
425,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,BoatsColor.bmp,0.729354667109934,0.7828026850788041
426,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,BoatsColor.bmp,0.7293434726780713,0.780978657762302
427,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,bridge.bmp,0.8508691666509091,0.8226633532401265
428,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,bridge.bmp,0.852282049357666,0.7615502504837682
429,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,bridge.bmp,0.8520991712361052,0.7133767006579556
430,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,bridge.bmp,0.8520389370456796,0.6841935512737061
431,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,bridge.bmp,0.8520203260059002,0.6701114108215972
432,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,bridge.bmp,0.8520168926655075,0.6651593457281059
433,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,bridge.bmp,0.8520155570509796,0.6637257435772086
434,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,cameraman.bmp,0.7156541795799831,0.7125108676562928
435,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,cameraman.bmp,0.7244918441126627,0.7165114259949251
436,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,cameraman.bmp,0.7256045699537411,0.7200856285824284
437,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,cameraman.bmp,0.7257772459352252,0.7259473929746761
438,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,cameraman.bmp,0.72579246987296,0.7238818190771958
439,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,cameraman.bmp,0.7257925744461065,0.720616866771912
440,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,cameraman.bmp,0.725790881464285,0.7188457166235908
441,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,clown.bmp,0.7468075417695103,0.7653872419444617
442,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,clown.bmp,0.7560604024256581,0.7834736260621915
443,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,clown.bmp,0.75618073735602,0.7738422936794485
444,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,clown.bmp,0.7560994612485679,0.7597366113401723
445,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,clown.bmp,0.7560860751418633,0.7484431326276826
446,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,clown.bmp,0.7560769377853644,0.7404300032618679
447,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,clown.bmp,0.7560684923741566,0.7368394925291639
448,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,couple.bmp,0.7842026822816113,0.7894227424110585
449,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,couple.bmp,0.7924264547584913,0.7748682988270446
450,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,couple.bmp,0.7930641825648166,0.7555286048794717
451,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,couple.bmp,0.7931043439052038,0.739897222196788
452,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,couple.bmp,0.7930907876223934,0.731040221427933
453,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,couple.bmp,0.7930870456092344,0.7260375806298701
454,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,couple.bmp,0.7930852020749583,0.7244497346109606
455,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,crowd.bmp,0.7795535398409753,0.8021941436067315
456,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,crowd.bmp,0.7917547583383003,0.8302117238705318
457,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,crowd.bmp,0.7928665839870068,0.8343410121557223
458,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,crowd.bmp,0.7929468016342329,0.826475022316886
459,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,crowd.bmp,0.7929484668816124,0.8178837271922825
460,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,crowd.bmp,0.7929450223951522,0.8135782275036308
461,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,crowd.bmp,0.792944222218395,0.8125859442921002
462,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,girlface.bmp,0.6615189895892025,0.6965244558833225
