,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,TestImg,PSNR_gaussian_bayes,SSIM_gaussian_bayes,PSNR_snp_bayes,SSIM_snp_bayes,PSNR_gaussian_visu,SSIM_gaussian_visu,PSNR_snp_visu,SSIM_snp_visu
20,Q0_IN_17_R3S_2C_D4_FLL2,Frame-like Dual Wavelet System,Custom in Rhomb-3,2-Compatible In Rhomb-1,D4,QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,26.579085119223787,0.6255731834459415,18.462516558255665,0.36371059595217536,24.130770859984306,0.4382495499744608,19.780132999225945,0.20802250796443555
21,Q0_NI_09_C1_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In 3-point Line,D2,QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,25.64897131715531,0.5289715177088624,18.24599160825982,0.3490673388835539,23.103257269313374,0.36810032058101716,19.414572767503383,0.17338825040742545
22,Q0_NI_09_C1_2C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,25.316125028705226,0.5019042401277566,18.294042129807487,0.34403130987748815,23.095473658199257,0.3673410013103163,19.359803063983524,0.1635194916218044
23,Q0_NI_09_C1_4C_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,28.939363978073143,0.8047430916604288,18.26450320617697,0.3763461760837672,27.18845085944951,0.7090345968357123,19.053291760259093,0.29441593072894634
24,Q0_NI_09_C1_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,29.192585952759856,0.7879064935063812,18.37658448089887,0.36854314332243904,25.80413227398408,0.5473549149425698,20.388275357992597,0.2776011192037433
25,Q0_NI_04_SS_2C_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,2-Compatible In Rhomb-1,"D1 With Center (1/2,0)",QuincunxRotation,2.0,1.0,1.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,26.925812804733532,0.6637519207680654,18.4314582067513,0.3636085007111097,23.84169874496577,0.41793432868474906,20.914621717388428,0.2643042770144568
26,Q0_NI_06_C1_2C_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,"D2 With Center (1/2,0) ",QuincunxRotation,2.0,3.0,1.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,27.16457152461825,0.6756956249338791,18.501043480929997,0.35596662942754903,23.878164976549545,0.4208374846879117,20.70240124199102,0.2521292112949491
27,Q0_NI_06_C1_2C_D2SX_FLL2_2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,"D2 With Center (1/2,0) ",QuincunxRotation,2.0,3.0,3.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,24.612659745394346,0.44216810992323125,18.719317046728115,0.34058242272600325,23.110876343271997,0.36847349819355935,20.273999056215203,0.20493710935754536
28,Q0_NI_06_C1_3C_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Rhomb-2,"D2 With Center (1/2,0) ",QuincunxRotation,2.0,3.0,1.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,27.138574934280093,0.7370421700697924,18.5412809834491,0.3857745406650512,25.94502287829618,0.6652774176257525,19.833215226830518,0.35381075934854295
29,Q0_NI_04_C1_2C_D4SXY_FLL2,Frame-like Dual Wavelet System,Best In Rhomb-1,2-Compatible In Rhomb-1,"D4 With Center (1/2,1/2) ",QuincunxRotation,2.0,2.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,25.249015763243875,0.49110428619799035,18.49675446267538,0.3521179793076739,23.416611509722554,0.38324244211365616,20.066484510499237,0.19662552962521482
30,Q0_NI_04_C1_2C_D4SXY_TF,Tight Wavelet Frame,Best In Rhomb-1,2-Compatible In Rhomb-1,"D4 With Center (1/2,1/2) ",QuincunxRotation,3.0,2.0,2.0,True,"Created by the algorithm in paper ""Symmetric Canonical Quincunx Tight Framelets with High Vanishing Moments and Smoothness"" by B. Han, Q. Jiang, Z. Shen, X. Zhuang, 2015, Mathematics of Computation, 87 (309), 347-379",10,tank2.bmp,26.881401048841404,0.6150261893220021,18.719625043561102,0.38011866460851185,24.144166725114786,0.42543213958384407,22.314472238719105,0.33884972286305653
31,Q0_NI_12_R2_2C_D4SXY_FLL2,Frame-like Dual Wavelet System,Best In Rhomb-2,2-Compatible In Rhomb-1,"D4 With Center (1/2,1/2) ",QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,25.045939312037646,0.47564172883836137,18.45016788859625,0.346162747236349,23.06764741996745,0.3653990921726025,19.80212266824968,0.17972172239176817
32,Q0_NI_12_R2_4C_D4SXY_FLL2,Frame-like Dual Wavelet System,Best In Rhomb-2,4-Compatible In Rhomb-2,"D4 With Center (1/2,1/2) ",QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,29.33410400527596,0.8015954204759467,18.274438796362915,0.3700574019763094,26.685659918721147,0.6192151768238381,20.999237532355725,0.34640592024578165
33,Q0_NI_16_C2_2C_D4SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,"D4 With Center (1/2,1/2) ",QuincunxRotation,2.0,6.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,24.884659129816022,0.46370846950267686,18.345748985320952,0.34355569900827215,22.833612100953044,0.353820742593636,19.60275019980506,0.16904041849205292
34,Q0_NI_16_C2_4C_D4SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-2,"D4 With Center (1/2,1/2) ",QuincunxRotation,2.0,6.0,4.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,29.12811078742182,0.7851526520976386,18.272698053029707,0.3696584661324166,26.083095249831455,0.5698400766572116,20.77770416729439,0.30806051989042144
35,Q0_NI_08_SS_4C_D4SXY_TF,Tight Wavelet Frame,Custom In Cube-2,4-Compatible In Cube-2,"D4 With Center (1/2,1/2) ",QuincunxRotation,3.0,4.0,4.0,True,"Created by the algorithm in paper ""Symmetric Canonical Quincunx Tight Framelets with High Vanishing Moments and Smoothness"" by B. Han, Q. Jiang, Z. Shen, X. Zhuang, 2015, Mathematics of Computation, 87 (309), 347-379",10,tank2.bmp,27.706258440572213,0.6828449467403885,18.666193468244757,0.3838248932863201,25.020283655058833,0.47804201546901787,22.725945413141503,0.36517544333082014
36,Q0_NI_08_SS_2C_D4SXY_FLL2,Frame-like Dual Wavelet System,Custom In Cube-2,2-Compatible In Cube-1,"D4 With Center (1/2,1/2) ",QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,25.396600436431143,0.49977304766060565,18.60003845668726,0.35132415275848394,23.723681481478973,0.3985234476167174,20.206242259658055,0.20539367220714602
37,Q0_NI_08_SS_4C_D4SXY_FLL2,Frame-like Dual Wavelet System,Custom In Cube-2,4-Compatible In Cube-2,"D4 With Center (1/2,1/2) ",QuincunxRotation,2.0,4.0,4.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,26.946100895173515,0.6242124076416496,18.588623375683763,0.3710367978005234,24.81140819217522,0.4649206279012956,20.882312793300297,0.2659426532416453
38,Q0_NI_09_SS_2C_D4_FLL2,Frame-like Dual Wavelet System,Best In Special,2-Compatible In Rhomb-1,D4,QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,25.786619663512287,0.5567937629487725,18.477451055413816,0.35876052967911654,23.224970141137348,0.3778362422299004,19.627958238441757,0.17684229363855963
39,Q0_NI_09_SS_4C_D4_FLL2,Frame-like Dual Wavelet System,Best In Special,4-Compatible In Rhomb-2,D4,QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,29.245145391047913,0.7960705770229513,18.342218975380685,0.3684068114589146,26.167873101679476,0.5765384819602555,20.306730280024468,0.2873464559508726
40,Q0_NI_13_R2S_4C_D4_FR,Dual Wavelet Frame,Custom in Rhomb-2,4-Compatible In Rhomb-3,D4,QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""Bi-frames with 4-fold axial symmetry for quadrilateral surface multiresolution processing"" by Q. Jiang, 2010, CAM 234 (12), 3303-3325",10,tank2.bmp,27.510279422007176,0.6729892420299584,18.79484903597193,0.3722065767785266,24.940459986315492,0.46970341169803453,21.565855047096868,0.2999915773357186
41,Q0_NI_13_R2S_2C_D4_FLL2,Frame-like Dual Wavelet System,Custom in Rhomb-2,2-Compatible In Cube-1,D4,QuincunxRotation,2.0,4.0,4.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,24.00670262091875,0.4009534875299403,18.489944540399954,0.30382603668476404,22.48482579961733,0.3419061291509095,19.250612391908252,0.1472276301825079
42,Q0_NI_13_R2S_4C_D4_FL,Frame-like Dual Wavelet System,Custom in Rhomb-2,4-Compatible In Cube-1,D4,QuincunxRotation,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,27.5526442124827,0.7616670435530605,18.34859991297324,0.38398866424692224,27.94848974910405,0.7541351322962443,19.560500187507593,0.3379665738910564
43,Q1_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxReflection,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,tank2.bmp,24.453118283784363,0.588725283152902,18.230353371235413,0.37874241168642486,21.842542760136364,0.3649683553833705,18.838965055320504,0.19873466397695355
44,Q1_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxReflection,1.0,1.0,1.0,True,Haar wavelet,10,tank2.bmp,27.629378141072486,0.712774921783869,18.301973281050223,0.37653559707220763,24.58927112381963,0.4662728393827462,21.88647951068863,0.3398211584880415
45,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line,Delta Function,D2,QuincunxReflection,1.0,2.0,0.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,26.539336011264684,0.695323409323791,18.1180132600342,0.3765830491630744,25.072250975695024,0.574316207734661,18.842932212423257,0.24586940855758163
46,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line,1-Compatible In 2-point Standard,No Symmetry,QuincunxReflection,2.0,2.0,1.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,tank2.bmp,26.610811676942802,0.6711197298450089,18.24594008462401,0.37097058586792986,23.08995362061392,0.4069409798254037,20.429298185716544,0.25697259596868355
47,Q0_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line,2-Compatible In 3-point Line,D2,QuincunxReflection,2.0,2.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,27.241859878908702,0.6785296229933131,18.39070509894494,0.37702779611463383,24.08600596092418,0.4426443329383129,20.495704144087718,0.24982500640932906
48,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line,Biorthogonal In 5-point Line,D2,QuincunxReflection,1.0,2.0,2.0,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",10,tank2.bmp,28.490336728954784,0.7756236474246374,18.248915302249166,0.38329392440751386,26.60370713816892,0.6225359135640319,21.42452599781862,0.3675561601907254
49,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1.0,4.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,tank2.bmp,26.66367850771654,0.7066834172801166,18.219166045811463,0.37699080458847106,24.94538184183558,0.5873931329329214,17.773024733067718,0.22934147804882563
50,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,27.012322722176428,0.6623170590647273,18.325948674997694,0.36682907735099907,24.183143215704803,0.44567434382699245,19.93399972071286,0.22643296162587032
51,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Cube-1,D1,QuincunxReflection,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,27.825346188411043,0.7665096240718153,18.50129262641402,0.3869031734404285,27.27960867829262,0.6846920005008601,19.87071715779446,0.3177272083165837
52,Q1_IN_13_C2_4C_D1_FLL2_2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Rhomb-2,D1,QuincunxReflection,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,27.487187432519434,0.6800909561950421,18.82039249042356,0.3610204420137607,24.990185385014243,0.4860525937816947,20.310297491077204,0.24829728616035943
53,Q1_IN_13_C2_BI_D1_FR,Dual Wavelet Frame,Best In Cube-2,Biorthogonal In Cube-3,D1,QuincunxReflection,1.0,4.0,2.0,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",10,tank2.bmp,27.79563771068148,0.7541047748145366,18.343808891384374,0.3836639762476422,26.563197445122853,0.6345092897072032,20.12941247415079,0.3193890505630878
54,Q1_IN_17_R3S_4C_D4_FR,Dual Wavelet Frame,Custom in Rhomb-3,4-Compatible In Rhomb-3,D4,QuincunxReflection,3.0,4.0,4.0,True,"Created by the algorithm in paper ""Compactly Supported Multivariate Pairs of Dual Wavelet Frames Obtained by Convolution"" by M. Ehler, 2008, IJWMIP 6 (2), 183-208.",10,tank2.bmp,27.73737886398806,0.6882384153113034,18.621340577843124,0.3810306336689748,24.79130562137428,0.46154197366847877,21.5787723951173,0.2903480574628596
55,Q1_IN_17_R3S_2C_D4_FLL2,Frame-like Dual Wavelet System,Custom in Rhomb-3,2-Compatible In Rhomb-1,D4,QuincunxReflection,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,26.576366883973343,0.626268092892123,18.47077511765891,0.36557191030642416,24.12744689438278,0.4388445737803094,19.76903553302924,0.2071419196992436
56,Q1_NI_09_C1_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In 3-point Line,D2,QuincunxReflection,2.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,tank2.bmp,25.641074086380726,0.5287729889842805,18.345400674268497,0.35111540922076795,23.091963279298206,0.3678623694395208,19.448063565226445,0.1700678957973282
